Year,UNIT_MEASURE,SEX,AGE,Value
1991,_%,_T,30,1.73
1991,_%,_T,31,1.66
1991,_%,_T,32,1.71
1991,_%,_T,33,1.59
1991,_%,_T,34,1.59
1991,_%,_T,35,1.57
1991,_%,_T,36,1.66
1991,_%,_T,37,1.46
1991,_%,_T,38,1.60
1991,_%,_T,39,1.22
1991,_%,_T,40,1.33
1991,_%,_T,41,1.31
1991,_%,_T,42,1.15
1991,_%,_T,43,1.07
1991,_%,_T,44,1.15
1991,_%,_T,45,0.83
1991,_%,_T,46,0.83
1991,_%,_T,47,0.85
1991,_%,_T,48,0.90
1991,_%,_T,49,1.04
1991,_%,_T,50,1.15
1991,_%,_T,51,1.19
1991,_%,_T,52,1.14
1991,_%,_T,53,1.20
1991,_%,_T,54,1.19
1991,_%,_T,55,1.20
1991,_%,_T,56,1.18
1991,_%,_T,57,1.14
1991,_%,_T,58,1.08
1991,_%,_T,59,1.03
1991,_%,_T,60,1.07
1991,_%,_T,61,1.01
1991,_%,_T,62,0.99
1991,_%,_T,63,0.88
1991,_%,_T,64,0.79
1991,_%,_T,65,0.72
1991,_%,_T,66,0.64
1991,_%,_T,67,0.59
1991,_%,_T,68,0.56
1991,_%,_T,69,0.49
1991,_%,_T,70,0.50
1991,_%,_T,71,0.44
1991,_%,_T,72,0.23
1991,_%,_T,73,0.19
1991,_%,_T,74,0.17
1991,_%,_T,75,0.20
1991,_%,_T,76,0.30
1991,_%,_T,77,0.26
1991,_%,_T,78,0.26
1991,_%,_T,79,0.21
1991,_%,_T,80,0.22
1991,_%,_T,81,0.17
1991,_%,_T,82,0.13
1991,_%,_T,83,0.12
1991,_%,_T,84,0.10
1991,_%,_T,85,0.09
1991,_%,_T,86,0.07
1991,_%,_T,87,0.05
1991,_%,_T,88,0.04
1991,_%,_T,89,0.03
1991,_%,_T,90,0.03
1991,_%,_T,91,0.02
1991,_%,_T,92,0.01
1991,_%,_T,93,0.01
1991,_%,_T,94,0.00
1991,_%,_T,95,0.00
1991,_%,_T,96,0.00
1991,_%,_T,97,0.00
1991,_%,_T,98,0.00
1991,_%,_T,99,0.00
1991,_%,_T,100,0.00
1991,_%,_T,101,0.00
1991,_%,_T,102,0.00
1991,_%,_T,103,0.00
1991,_%,_T,104,0.00
1991,_%,_T,105,0.00
1991,_%,_T,106,0.00
1991,_%,_T,107,0.00
1991,_%,_T,108,0.00
1991,_%,_T,109,0.00
1991,_%,_T,110,0.00
1991,_%,_T,111,0.00
1991,_%,_T,112,0.00
1991,_%,_T,113,0.00
1991,_%,_T,114,0.00
1991,_%,_T,115,0.00
1991,_%,_T,116,0.00
1991,_%,_T,117,0.00
1991,_%,_T,118,0.00
1991,_%,_T,119,0.00
1991,_%,_T,120,0.00
1991,_%,_T,Unknown,1.70
1991,_%,_T,Total,100.00
2013,_%,_T,0,0.93
2013,_%,_T,1,0.97
2013,_%,_T,2,0.97
2013,_%,_T,3,1.02
2013,_%,_T,4,1.03
2013,_%,_T,5,1.02
2013,_%,_T,6,0.99
2013,_%,_T,7,0.99
2013,_%,_T,8,1.00
2013,_%,_T,9,1.01
2013,_%,_T,10,1.03
2013,_%,_T,11,1.04
2013,_%,_T,12,1.09
2013,_%,_T,13,1.12
2013,_%,_T,14,1.17
2013,_%,_T,15,1.29
2013,_%,_T,16,1.47
2013,_%,_T,17,1.46
2013,_%,_T,18,1.42
2013,_%,_T,19,1.23
2013,_%,_T,20,1.10
2013,_%,_T,21,1.26
2013,_%,_T,22,1.37
2013,_%,_T,23,1.36
2013,_%,_T,24,1.37
2013,_%,_T,25,1.42
2013,_%,_T,26,1.41
2013,_%,_T,27,1.41
2013,_%,_T,28,1.43
2013,_%,_T,29,1.48
2013,_%,_T,30,1.44
2013,_%,_T,31,1.44
2013,_%,_T,32,1.44
2013,_%,_T,33,1.43
2013,_%,_T,34,1.41
2013,_%,_T,35,1.41
2013,_%,_T,36,1.41
2013,_%,_T,37,1.45
2013,_%,_T,38,1.40
2013,_%,_T,39,1.38
2013,_%,_T,40,1.37
2013,_%,_T,41,1.41
2013,_%,_T,42,1.36
2013,_%,_T,43,1.30
2013,_%,_T,44,1.39
2013,_%,_T,45,1.41
2013,_%,_T,46,1.46
2013,_%,_T,47,1.49
2013,_%,_T,48,1.52
2013,_%,_T,49,1.50
2013,_%,_T,50,1.52
2013,_%,_T,51,1.59
2013,_%,_T,52,1.57
2013,_%,_T,53,1.56
2013,_%,_T,54,1.59
2013,_%,_T,55,1.49
2013,_%,_T,56,1.43
2013,_%,_T,57,1.47
2013,_%,_T,58,1.49
2013,_%,_T,59,1.44
2013,_%,_T,60,1.44
2013,_%,_T,61,1.32
2013,_%,_T,62,1.20
2013,_%,_T,63,1.21
2013,_%,_T,64,1.16
2013,_%,_T,65,1.01
2013,_%,_T,66,1.07
2013,_%,_T,67,0.83
2013,_%,_T,68,0.73
2013,_%,_T,69,0.71
2013,_%,_T,70,0.71
2013,_%,_T,71,0.76
2013,_%,_T,72,0.83
2013,_%,_T,73,0.87
2013,_%,_T,74,0.80
2013,_%,_T,75,0.77
2013,_%,_T,76,0.72
2013,_%,_T,77,0.68
2013,_%,_T,78,0.60
2013,_%,_T,79,0.55
2013,_%,_T,80,0.46
2013,_%,_T,81,0.42
2013,_%,_T,82,0.34
2013,_%,_T,83,0.31
2013,_%,_T,84,0.24
2013,_%,_T,85,0.22
2013,_%,_T,86,0.15
2013,_%,_T,87,0.12
2013,_%,_T,88,0.09
2013,_%,_T,89,0.07
2013,_%,_T,90,0.05
2013,_%,_T,91,0.03
2013,_%,_T,92,0.02
2013,_%,_T,93,0.02
2013,_%,_T,94,0.01
2013,_%,_T,95,0.00
2013,_%,_T,96,0.00
2013,_%,_T,97,0.00
2013,_%,_T,98,0.00
2013,_%,_T,99,0.00
2013,_%,_T,100,0.00
2013,_%,_T,101,0.00
2013,_%,_T,102,0.00
2013,_%,_T,103,0.00
2013,_%,_T,104,0.00
2013,_%,_T,105,0.00
2013,_%,_T,106,0.00
2013,_%,_T,107,0.00
2013,_%,_T,108,0.00
2013,_%,_T,109,0.00
2013,_%,_T,110,0.00
2013,_%,_T,111,0.00
2013,_%,_T,112,0.00
2013,_%,_T,113,0.00
2013,_%,_T,114,0.00
2013,_%,_T,115,0.00
2013,_%,_T,116,0.00
2013,_%,_T,117,0.00
2013,_%,_T,118,0.00
2013,_%,_T,119,0.00
2013,_%,_T,120,0.00
2013,_%,_T,Unknown,0.00
2013,_%,_T,Total,100.00
1971,_%,M,0,1.06
1971,_%,M,1,1.07
1971,_%,M,2,1.08
1971,_%,M,3,1.13
1971,_%,M,4,1.18
1971,_%,M,5,1.20
1971,_%,M,6,1.19
1971,_%,M,7,1.21
1971,_%,M,8,1.20
1971,_%,M,9,1.22
1971,_%,M,10,1.25
1971,_%,M,11,1.20
1971,_%,M,12,1.24
1971,_%,M,13,1.16
1971,_%,M,14,1.17
1971,_%,M,15,1.17
1971,_%,M,16,1.23
1971,_%,M,17,1.11
1971,_%,M,18,1.17
1971,_%,M,19,0.92
1971,_%,M,20,1.01
1971,_%,M,21,0.94
1971,_%,M,22,0.83
1971,_%,M,23,0.77
1971,_%,M,24,0.78
1971,_%,M,25,0.57
1971,_%,M,26,0.55
1971,_%,M,27,0.55
1971,_%,M,28,0.58
1971,_%,M,29,0.67
1971,_%,M,30,0.73
1971,_%,M,31,0.75
1971,_%,M,32,0.73
1971,_%,M,33,0.78
1971,_%,M,34,0.77
1971,_%,M,35,0.78
1971,_%,M,36,0.77
1971,_%,M,37,0.75
1971,_%,M,38,0.72
1971,_%,M,39,0.69
1971,_%,M,40,0.72
1971,_%,M,41,0.69
1971,_%,M,42,0.69
1971,_%,M,43,0.58
1971,_%,M,44,0.50
1971,_%,M,45,0.44
1971,_%,M,46,0.40
1971,_%,M,47,0.37
1971,_%,M,48,0.35
1971,_%,M,49,0.31
1971,_%,M,50,0.33
1971,_%,M,51,0.32
1971,_%,M,52,0.16
1971,_%,M,53,0.14
1971,_%,M,54,0.14
1971,_%,M,55,0.18
1971,_%,M,56,0.28
1971,_%,M,57,0.28
1971,_%,M,58,0.29
1971,_%,M,59,0.26
1971,_%,M,60,0.31
1971,_%,M,61,0.30
1971,_%,M,62,0.26
1971,_%,M,63,0.28
1971,_%,M,64,0.27
1971,_%,M,65,0.24
1971,_%,M,66,0.23
1971,_%,M,67,0.20
1971,_%,M,68,0.19
1971,_%,M,69,0.15
1971,_%,M,70,0.22
1971,_%,M,71,0.14
1971,_%,M,72,0.10
1971,_%,M,73,0.09
1971,_%,M,74,0.07
1971,_%,M,75,0.07
1971,_%,M,76,0.06
1971,_%,M,77,0.05
1971,_%,M,78,0.05
1971,_%,M,79,0.03
1971,_%,M,80,0.03
1971,_%,M,81,0.02
1971,_%,M,82,0.03
1971,_%,M,83,0.02
1971,_%,M,84,0.01
1971,_%,M,85,0.01
1971,_%,M,86,0.01
1971,_%,M,87,0.01
1971,_%,M,88,0.01
1971,_%,M,89,0.01
1971,_%,M,90,0.01
1971,_%,M,91,0.00
1971,_%,M,92,0.00
1971,_%,M,93,0.00
1971,_%,M,94,0.00
1971,_%,M,95,0.00
1971,_%,M,96,0.00
1971,_%,M,97,0.00
1971,_%,M,98,0.00
1971,_%,M,99,0.00
1971,_%,M,100,0.00
1971,_%,M,101,0.00
1971,_%,M,102,0.00
1971,_%,M,103,0.00
1971,_%,M,104,0.00
1971,_%,M,105,0.00
1971,_%,M,106,0.00
1971,_%,M,107,0.00
1971,_%,M,108,0.00
1971,_%,M,109,0.00
1971,_%,M,110,0.00
1971,_%,M,111,0.00
1971,_%,M,112,0.00
1971,_%,M,113,0.00
1971,_%,M,114,0.00
1971,_%,M,115,0.00
1971,_%,M,116,0.00
1971,_%,M,117,0.00
1971,_%,M,118,0.00
1971,_%,M,119,0.00
1971,_%,M,120,0.00
1971,_%,M,Unknown,0.19
1971,_%,M,Total,48.97
1981,_%,M,0,0.93
1981,_%,M,1,0.91
1981,_%,M,2,0.87
1981,_%,M,3,0.89
1981,_%,M,4,0.92
1981,_%,M,5,0.93
1981,_%,M,6,0.92
1981,_%,M,7,0.92
1981,_%,M,8,0.96
1981,_%,M,9,0.97
1981,_%,M,10,0.93
1981,_%,M,11,0.98
1981,_%,M,12,1.00
1981,_%,M,13,1.04
1981,_%,M,14,1.09
1981,_%,M,15,1.11
1981,_%,M,16,1.10
1981,_%,M,17,1.13
1981,_%,M,18,1.12
1981,_%,M,19,1.14
1981,_%,M,20,1.15
1981,_%,M,21,1.07
1981,_%,M,22,1.07
1981,_%,M,23,0.97
1981,_%,M,24,0.96
1981,_%,M,25,0.93
1981,_%,M,26,0.97
1981,_%,M,27,0.86
1981,_%,M,28,0.89
1981,_%,M,29,0.67
1981,_%,M,30,0.72
1981,_%,M,31,0.69
1981,_%,M,32,0.61
1981,_%,M,33,0.57
1981,_%,M,34,0.60
1981,_%,M,35,0.44
1981,_%,M,36,0.43
1981,_%,M,37,0.44
1981,_%,M,38,0.47
1981,_%,M,39,0.54
1981,_%,M,40,0.60
1981,_%,M,41,0.62
1981,_%,M,42,0.61
1981,_%,M,43,0.64
1981,_%,M,44,0.65
1981,_%,M,45,0.66
1981,_%,M,46,0.65
1981,_%,M,47,0.63
1981,_%,M,48,0.61
1981,_%,M,49,0.58
1981,_%,M,50,0.61
1981,_%,M,51,0.59
1981,_%,M,52,0.59
1981,_%,M,53,0.50
1981,_%,M,54,0.43
1981,_%,M,55,0.38
1981,_%,M,56,0.34
1981,_%,M,57,0.31
1981,_%,M,58,0.29
1981,_%,M,59,0.26
1981,_%,M,60,0.28
1981,_%,M,61,0.26
1981,_%,M,62,0.13
1981,_%,M,63,0.12
1981,_%,M,64,0.11
1981,_%,M,65,0.14
1981,_%,M,66,0.22
1981,_%,M,67,0.21
1981,_%,M,68,0.21
1981,_%,M,69,0.19
1981,_%,M,70,0.21
1981,_%,M,71,0.19
1981,_%,M,72,0.16
1981,_%,M,73,0.17
1981,_%,M,74,0.15
1981,_%,M,75,0.13
1981,_%,M,76,0.12
1981,_%,M,77,0.09
1981,_%,M,78,0.08
1981,_%,M,79,0.06
1981,_%,M,80,0.11
1981,_%,M,81,0.05
1981,_%,M,82,0.03
1981,_%,M,83,0.03
1981,_%,M,84,0.02
1981,_%,M,85,0.02
1981,_%,M,86,0.01
1981,_%,M,87,0.01
1981,_%,M,88,0.01
1981,_%,M,89,0.01
1981,_%,M,90,0.01
1981,_%,M,91,0.00
1981,_%,M,92,0.00
1981,_%,M,93,0.00
1981,_%,M,94,0.00
1981,_%,M,95,0.00
1981,_%,M,96,0.00
1981,_%,M,97,0.00
1981,_%,M,98,0.00
1981,_%,M,99,0.00
1981,_%,M,100,0.00
1981,_%,M,101,0.00
1981,_%,M,102,0.00
1981,_%,M,103,0.00
1981,_%,M,104,0.00
1981,_%,M,105,0.00
1981,_%,M,106,0.00
1981,_%,M,107,0.00
1981,_%,M,108,0.00
1981,_%,M,109,0.00
1981,_%,M,110,0.00
1981,_%,M,111,0.00
1981,_%,M,112,0.00
1981,_%,M,113,0.00
1981,_%,M,114,0.00
1981,_%,M,115,0.00
1981,_%,M,116,0.00
1981,_%,M,117,0.00
1981,_%,M,118,0.00
1981,_%,M,119,0.00
1981,_%,M,120,0.00
1981,_%,M,Unknown,0.07
1981,_%,M,Total,49.11
1991,_%,M,0,0.78
1991,_%,M,1,0.78
1991,_%,M,2,0.79
1991,_%,M,3,0.82
1991,_%,M,4,0.81
1991,_%,M,5,0.82
1991,_%,M,6,0.83
1991,_%,M,7,0.84
1991,_%,M,8,0.84
1991,_%,M,9,0.83
1991,_%,M,10,0.83
1991,_%,M,11,0.83
1991,_%,M,12,0.81
1991,_%,M,13,0.83
1991,_%,M,14,0.84
1991,_%,M,15,0.85
1991,_%,M,16,0.84
1991,_%,M,17,0.83
1991,_%,M,18,0.87
1991,_%,M,19,0.88
1991,_%,M,20,0.82
1991,_%,M,21,0.85
1991,_%,M,22,0.84
1991,_%,M,23,0.87
1991,_%,M,24,0.89
1991,_%,M,25,0.89
1991,_%,M,26,0.86
1991,_%,M,27,0.86
1991,_%,M,28,0.87
1991,_%,M,29,0.89
1991,_%,M,30,0.88
1991,_%,M,31,0.85
1991,_%,M,32,0.87
1991,_%,M,33,0.81
1991,_%,M,34,0.81
1991,_%,M,35,0.80
1991,_%,M,36,0.85
1991,_%,M,37,0.75
1991,_%,M,38,0.80
1991,_%,M,39,0.62
1991,_%,M,40,0.66
1991,_%,M,41,0.64
1991,_%,M,42,0.55
1991,_%,M,43,0.51
1991,_%,M,44,0.55
1991,_%,M,45,0.40
1991,_%,M,46,0.39
1991,_%,M,47,0.40
1991,_%,M,48,0.42
1991,_%,M,49,0.48
1991,_%,M,50,0.54
1991,_%,M,51,0.56
1991,_%,M,52,0.53
1991,_%,M,53,0.56
1991,_%,M,54,0.56
1991,_%,M,55,0.57
1991,_%,M,56,0.56
1991,_%,M,57,0.54
1991,_%,M,58,0.51
1991,_%,M,59,0.50
1991,_%,M,60,0.51
1991,_%,M,61,0.48
1991,_%,M,62,0.47
1991,_%,M,63,0.40
1991,_%,M,64,0.34
1991,_%,M,65,0.29
1991,_%,M,66,0.25
1991,_%,M,67,0.23
1991,_%,M,68,0.21
1991,_%,M,69,0.18
1991,_%,M,70,0.18
1991,_%,M,71,0.17
1991,_%,M,72,0.08
1991,_%,M,73,0.07
1991,_%,M,74,0.06
1991,_%,M,75,0.07
1991,_%,M,76,0.11
1991,_%,M,77,0.10
1991,_%,M,78,0.09
1991,_%,M,79,0.08
1991,_%,M,80,0.08
1991,_%,M,81,0.07
1991,_%,M,82,0.06
1991,_%,M,83,0.05
1991,_%,M,84,0.04
1991,_%,M,85,0.03
1991,_%,M,86,0.03
1991,_%,M,87,0.02
1991,_%,M,88,0.02
1991,_%,M,89,0.01
1991,_%,M,90,0.01
1991,_%,M,91,0.01
1991,_%,M,92,0.00
1991,_%,M,93,0.00
1991,_%,M,94,0.00
1991,_%,M,95,0.00
1991,_%,M,96,0.00
1991,_%,M,97,0.00
1991,_%,M,98,0.00
1991,_%,M,99,0.00
1991,_%,M,100,0.00
1991,_%,M,101,0.00
1991,_%,M,102,0.00
1991,_%,M,103,0.00
1991,_%,M,104,0.00
1991,_%,M,105,0.00
1991,_%,M,106,0.00
1991,_%,M,107,0.00
1991,_%,M,108,0.00
1991,_%,M,109,0.00
1991,_%,M,110,0.00
1991,_%,M,111,0.00
1991,_%,M,112,0.00
1991,_%,M,113,0.00
1991,_%,M,114,0.00
1991,_%,M,115,0.00
1991,_%,M,116,0.00
1991,_%,M,117,0.00
1991,_%,M,118,0.00
1991,_%,M,119,0.00
1991,_%,M,120,0.00
1991,_%,M,Unknown,0.80
1991,_%,M,Total,49.29
2013,_%,M,0,0.48
2013,_%,M,1,0.50
2013,_%,M,2,0.50
2013,_%,M,3,0.52
2013,_%,M,4,0.53
2013,_%,M,5,0.53
2013,_%,M,6,0.51
2013,_%,M,7,0.51
2013,_%,M,8,0.52
2013,_%,M,9,0.52
2013,_%,M,10,0.53
2013,_%,M,11,0.54
2013,_%,M,12,0.56
2013,_%,M,13,0.57
2013,_%,M,14,0.59
2013,_%,M,15,0.66
2013,_%,M,16,0.76
2013,_%,M,17,0.75
2013,_%,M,18,0.73
2013,_%,M,19,0.64
2013,_%,M,20,0.57
2013,_%,M,21,0.64
2013,_%,M,22,0.71
2013,_%,M,23,0.70
2013,_%,M,24,0.70
2013,_%,M,25,0.73
2013,_%,M,26,0.73
2013,_%,M,27,0.72
2013,_%,M,28,0.74
2013,_%,M,29,0.75
2013,_%,M,30,0.73
2013,_%,M,31,0.74
2013,_%,M,32,0.74
2013,_%,M,33,0.72
2013,_%,M,34,0.71
2013,_%,M,35,0.72
2013,_%,M,36,0.72
2013,_%,M,37,0.74
2013,_%,M,38,0.71
2013,_%,M,39,0.70
2013,_%,M,40,0.69
2013,_%,M,41,0.71
2013,_%,M,42,0.69
2013,_%,M,43,0.66
2013,_%,M,44,0.70
2013,_%,M,45,0.70
2013,_%,M,46,0.73
2013,_%,M,47,0.74
2013,_%,M,48,0.75
2013,_%,M,49,0.75
2013,_%,M,50,0.75
2013,_%,M,51,0.78
2013,_%,M,52,0.78
2013,_%,M,53,0.76
2013,_%,M,54,0.78
2013,_%,M,55,0.72
2013,_%,M,56,0.70
2013,_%,M,57,0.72
2013,_%,M,58,0.72
2013,_%,M,59,0.70
2013,_%,M,60,0.69
2013,_%,M,61,0.62
2013,_%,M,62,0.57
2013,_%,M,63,0.56
2013,_%,M,64,0.54
2013,_%,M,65,0.46
2013,_%,M,66,0.49
2013,_%,M,67,0.37
2013,_%,M,68,0.32
2013,_%,M,69,0.32
2013,_%,M,70,0.30
2013,_%,M,71,0.33
2013,_%,M,72,0.35
2013,_%,M,73,0.37
2013,_%,M,74,0.34
2013,_%,M,75,0.32
2013,_%,M,76,0.30
2013,_%,M,77,0.27
2013,_%,M,78,0.24
2013,_%,M,79,0.22
2013,_%,M,80,0.18
2013,_%,M,81,0.16
2013,_%,M,82,0.13
2013,_%,M,83,0.12
2013,_%,M,84,0.09
2013,_%,M,85,0.08
2013,_%,M,86,0.05
2013,_%,M,87,0.04
2013,_%,M,88,0.03
2013,_%,M,89,0.02
2013,_%,M,90,0.01
2013,_%,M,91,0.01
2013,_%,M,92,0.01
2013,_%,M,93,0.00
2013,_%,M,94,0.00
2013,_%,M,95,0.00
2013,_%,M,96,0.00
2013,_%,M,97,0.00
2013,_%,M,98,0.00
2013,_%,M,99,0.00
2013,_%,M,100,0.00
2013,_%,M,101,0.00
2013,_%,M,102,0.00
2013,_%,M,103,0.00
2013,_%,M,104,0.00
2013,_%,M,105,0.00
2013,_%,M,106,0.00
2013,_%,M,107,0.00
2013,_%,M,108,0.00
2013,_%,M,109,0.00
2013,_%,M,110,0.00
2013,_%,M,111,0.00
2013,_%,M,112,0.00
2013,_%,M,113,0.00
2013,_%,M,114,0.00
2013,_%,M,115,0.00
2013,_%,M,116,0.00
2013,_%,M,117,0.00
2013,_%,M,118,0.00
2013,_%,M,119,0.00
2013,_%,M,120,0.00
2013,_%,M,Unknown,0.00
2013,_%,M,Total,49.06
1971,_%,F,0,1.02
1971,_%,F,1,1.02
1971,_%,F,2,1.04
1971,_%,F,3,1.09
1971,_%,F,4,1.13
1971,_%,F,5,1.15
1971,_%,F,6,1.15
1971,_%,F,7,1.15
1971,_%,F,8,1.16
1971,_%,F,9,1.17
1971,_%,F,10,1.20
1971,_%,F,11,1.16
1971,_%,F,12,1.20
1971,_%,F,13,1.11
1971,_%,F,14,1.13
1971,_%,F,15,1.13
1971,_%,F,16,1.19
1971,_%,F,17,1.08
1971,_%,F,18,1.15
1971,_%,F,19,0.85
1971,_%,F,20,0.93
1971,_%,F,21,0.91
1971,_%,F,22,0.82
1971,_%,F,23,0.76
1971,_%,F,24,0.77
1971,_%,F,25,0.59
1971,_%,F,26,0.58
1971,_%,F,27,0.59
1971,_%,F,28,0.63
1971,_%,F,29,0.71
1971,_%,F,30,0.77
1971,_%,F,31,0.81
1971,_%,F,32,0.78
1971,_%,F,33,0.80
1971,_%,F,34,0.81
1971,_%,F,35,0.80
1971,_%,F,36,0.79
1971,_%,F,37,0.78
1971,_%,F,38,0.75
1971,_%,F,39,0.66
1971,_%,F,40,0.71
1971,_%,F,41,0.68
1971,_%,F,42,0.69
1971,_%,F,43,0.62
1971,_%,F,44,0.61
1971,_%,F,45,0.58
1971,_%,F,46,0.53
1971,_%,F,47,0.50
1971,_%,F,48,0.52
1971,_%,F,49,0.43
1971,_%,F,50,0.51
1971,_%,F,51,0.42
1971,_%,F,52,0.27
1971,_%,F,53,0.22
1971,_%,F,54,0.20
1971,_%,F,55,0.27
1971,_%,F,56,0.41
1971,_%,F,57,0.35
1971,_%,F,58,0.39
1971,_%,F,59,0.33
1971,_%,F,60,0.42
1971,_%,F,61,0.32
1971,_%,F,62,0.28
1971,_%,F,63,0.29
1971,_%,F,64,0.28
1971,_%,F,65,0.29
1971,_%,F,66,0.25
1971,_%,F,67,0.21
1971,_%,F,68,0.19
1971,_%,F,69,0.18
1971,_%,F,70,0.34
1971,_%,F,71,0.16
1971,_%,F,72,0.12
1971,_%,F,73,0.10
1971,_%,F,74,0.10
1971,_%,F,75,0.10
1971,_%,F,76,0.08
1971,_%,F,77,0.06
1971,_%,F,78,0.07
1971,_%,F,79,0.05
1971,_%,F,80,0.07
1971,_%,F,81,0.04
1971,_%,F,82,0.05
1971,_%,F,83,0.03
1971,_%,F,84,0.03
1971,_%,F,85,0.03
1971,_%,F,86,0.02
1971,_%,F,87,0.01
1971,_%,F,88,0.01
1971,_%,F,89,0.01
1971,_%,F,90,0.02
1971,_%,F,91,0.01
1971,_%,F,92,0.01
1971,_%,F,93,0.00
1971,_%,F,94,0.00
1971,_%,F,95,0.01
1971,_%,F,96,0.00
1971,_%,F,97,0.00
1971,_%,F,98,0.00
1971,_%,F,99,0.00
1971,_%,F,100,0.00
1971,_%,F,101,0.00
1971,_%,F,102,0.00
1971,_%,F,103,0.00
1971,_%,F,104,0.00
1971,_%,F,105,0.00
1971,_%,F,106,0.00
1971,_%,F,107,0.00
1971,_%,F,108,0.00
1971,_%,F,109,0.00
1971,_%,F,110,0.00
1971,_%,F,111,0.00
1971,_%,F,112,0.00
1971,_%,F,113,0.00
1971,_%,F,114,0.00
1971,_%,F,115,0.00
1971,_%,F,116,0.00
1971,_%,F,117,0.00
1971,_%,F,118,0.00
1971,_%,F,119,0.00
1971,_%,F,120,0.00
1971,_%,F,Unknown,0.19
1971,_%,F,Total,51.03
1981,_%,F,0,0.90
1981,_%,F,1,0.87
1981,_%,F,2,0.83
1981,_%,F,3,0.85
1981,_%,F,4,0.88
1981,_%,F,5,0.89
1981,_%,F,6,0.88
1981,_%,F,7,0.88
1981,_%,F,8,0.91
1981,_%,F,9,0.93
1981,_%,F,10,0.90
1981,_%,F,11,0.92
1981,_%,F,12,0.96
1981,_%,F,13,0.99
1981,_%,F,14,1.03
1981,_%,F,15,1.06
1981,_%,F,16,1.06
1981,_%,F,17,1.05
1981,_%,F,18,1.06
1981,_%,F,19,1.05
1981,_%,F,20,1.04
1981,_%,F,21,0.96
1981,_%,F,22,0.97
1981,_%,F,23,0.88
1981,_%,F,24,0.88
1981,_%,F,25,0.85
1981,_%,F,26,0.89
1981,_%,F,27,0.79
1981,_%,F,28,0.87
1981,_%,F,29,0.65
1981,_%,F,30,0.73
1981,_%,F,31,0.72
1981,_%,F,32,0.67
1981,_%,F,33,0.62
1981,_%,F,34,0.65
1981,_%,F,35,0.49
1981,_%,F,36,0.49
1981,_%,F,37,0.51
1981,_%,F,38,0.54
1981,_%,F,39,0.62
1981,_%,F,40,0.67
1981,_%,F,41,0.71
1981,_%,F,42,0.68
1981,_%,F,43,0.71
1981,_%,F,44,0.72
1981,_%,F,45,0.71
1981,_%,F,46,0.70
1981,_%,F,47,0.69
1981,_%,F,48,0.66
1981,_%,F,49,0.59
1981,_%,F,50,0.63
1981,_%,F,51,0.61
1981,_%,F,52,0.62
1981,_%,F,53,0.57
1981,_%,F,54,0.54
1981,_%,F,55,0.53
1981,_%,F,56,0.48
1981,_%,F,57,0.45
1981,_%,F,58,0.47
1981,_%,F,59,0.37
1981,_%,F,60,0.45
1981,_%,F,61,0.37
1981,_%,F,62,0.22
1981,_%,F,63,0.18
1981,_%,F,64,0.16
1981,_%,F,65,0.22
1981,_%,F,66,0.33
1981,_%,F,67,0.28
1981,_%,F,68,0.31
1981,_%,F,69,0.24
1981,_%,F,70,0.31
1981,_%,F,71,0.22
1981,_%,F,72,0.19
1981,_%,F,73,0.19
1981,_%,F,74,0.18
1981,_%,F,75,0.18
1981,_%,F,76,0.15
1981,_%,F,77,0.12
1981,_%,F,78,0.11
1981,_%,F,79,0.08
1981,_%,F,80,0.18
1981,_%,F,81,0.06
1981,_%,F,82,0.05
1981,_%,F,83,0.04
1981,_%,F,84,0.03
1981,_%,F,85,0.03
1981,_%,F,86,0.02
1981,_%,F,87,0.02
1981,_%,F,88,0.02
1981,_%,F,89,0.01
1981,_%,F,90,0.02
1981,_%,F,91,0.01
1981,_%,F,92,0.01
1981,_%,F,93,0.01
1981,_%,F,94,0.01
1981,_%,F,95,0.01
1981,_%,F,96,0.00
1981,_%,F,97,0.00
1981,_%,F,98,0.00
1981,_%,F,99,0.00
1981,_%,F,100,0.00
1981,_%,F,101,0.00
1981,_%,F,102,0.00
1981,_%,F,103,0.00
1981,_%,F,104,0.00
1981,_%,F,105,0.00
1981,_%,F,106,0.00
1981,_%,F,107,0.00
1981,_%,F,108,0.00
1981,_%,F,109,0.00
1981,_%,F,110,0.00
1981,_%,F,111,0.00
1981,_%,F,112,0.00
1981,_%,F,113,0.00
1981,_%,F,114,0.00
1981,_%,F,115,0.00
1981,_%,F,116,0.00
1981,_%,F,117,0.00
1981,_%,F,118,0.00
1981,_%,F,119,0.00
1981,_%,F,120,0.00
1981,_%,F,Unknown,0.07
1981,_%,F,Total,50.89
1991,_%,F,0,0.74
1991,_%,F,1,0.75
1991,_%,F,2,0.76
1991,_%,F,3,0.78
1991,_%,F,4,0.77
1991,_%,F,5,0.79
1991,_%,F,6,0.79
1991,_%,F,7,0.80
1991,_%,F,8,0.80
1991,_%,F,9,0.79
1991,_%,F,10,0.79
1991,_%,F,11,0.79
1991,_%,F,12,0.77
1991,_%,F,13,0.79
1991,_%,F,14,0.81
1991,_%,F,15,0.81
1991,_%,F,16,0.79
1991,_%,F,17,0.79
1991,_%,F,18,0.80
1991,_%,F,19,0.81
1991,_%,F,20,0.75
1991,_%,F,21,0.77
1991,_%,F,22,0.77
1991,_%,F,23,0.80
1991,_%,F,24,0.82
1991,_%,F,25,0.82
